id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1437927998959804417,1437927998959804417,2021-09-14 18:55:25 CDT,2021-09-14,18:55:25,-0500,1328689321185062917,rthur_013,La Abuela García®™,,Más de 40 mil pesos vale el iPhone 13 de un Tb  * Coppel y Elektra...  https://t.co/TBogUB00fr,es,[],[],['https://pbs.twimg.com/tweet_video_thumb/E_SL4_EWEAcxjY9.jpg'],9,21,182,[],[],https://twitter.com/rthur_013/status/1437927998959804417,False,,1,https://pbs.twimg.com/tweet_video_thumb/E_SL4_EWEAcxjY9.jpg,,,,,,,[],,,,
1437927935185276928,1437927935185276928,2021-09-14 18:55:09 CDT,2021-09-14,18:55:09,-0500,17306975,livedoornews,ライブドアニュース,,【目玉機能】iPhone 13「シネマティックモード」は動画撮影で映画風のボケを実現  https://t.co/XWj4U25WsI  Appleは映画撮影の技法を学習。基本的にはAIが自動で被写体にピントを合わせ続けるという。また、被写体が後ろを向くと、その方向に自動でピントを合わせる。  https://t.co/rKAczwnuvs,ja,[],['https://news.livedoor.com/article/detail/20868581/'],"['https://pbs.twimg.com/media/E_SLlmRVkAAo2iJ.jpg', 'https://pbs.twimg.com/media/E_SLqa2VkAcnz6d.jpg', 'https://pbs.twimg.com/media/E_SLrFLVQAEHPsv.jpg', 'https://pbs.twimg.com/media/E_SLuaXVQAM6BX5.jpg']",20,420,1504,[],[],https://twitter.com/livedoornews/status/1437927935185276928,False,,1,https://pbs.twimg.com/media/E_SLlmRVkAAo2iJ.jpg,,,,,,,[],,,,
1437925473393070080,1437925473393070080,2021-09-14 18:45:22 CDT,2021-09-14,18:45:22,-0500,3004551331,tanganbelang_tb,Bang TB - Dosis Kumplit AstraZeneca,,"Yang paling menarik dari iPhone 13 adalah: harga iPhone XR, 11, 12 turun jadi berapa",in,[],[],[],15,40,216,[],[],https://twitter.com/tanganbelang_tb/status/1437925473393070080,False,,0,,,,,,,,[],,,,
1437925154181505027,1437925154181505027,2021-09-14 18:44:06 CDT,2021-09-14,18:44:06,-0500,1221560384542400513,fetishxxxsel,jo,,"So apple using ""look at her now"" to present the new iphone 13 her power is insane! #AppleEvent  https://t.co/439S5WK7CP",en,[],[],[],7,68,299,['appleevent'],[],https://twitter.com/fetishxxxsel/status/1437925154181505027,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1437923815951147014/pu/img/ROgIF0gZlEE4Ho9g.jpg,,,,,,,[],,,,
1437924531490918402,1437924531490918402,2021-09-14 18:41:38 CDT,2021-09-14,18:41:38,-0500,1550795581,iupdate,Sam Kohl,,How tf I already break my iPhone 13 😭😭😭  https://t.co/seFL0i2tpE,en,[],[],['https://pbs.twimg.com/media/E_SIu5OWYAYioob.jpg'],30,32,620,[],[],https://twitter.com/iupdate/status/1437924531490918402,False,,1,https://pbs.twimg.com/media/E_SIu5OWYAYioob.jpg,,,,,,,[],,,,
1437924312913043456,1437924312913043456,2021-09-14 18:40:46 CDT,2021-09-14,18:40:46,-0500,772767087726952448,elecom_pr,エレコム(公式),,iPhone 12シリーズ同様、iPhone 13シリーズにもACアダプタが同梱されていません。 お持ちでない方は、USB Type-C（USB-C）の充電器が別途必要です。  ※高速充電ができる「USB Power Delivery(USB PD)」 20W以上の仕様のものがおすすめです。  #AppleEvent  ↓こういう端子  https://t.co/bSOzpP72Dg,ja,[],[],['https://pbs.twimg.com/media/E_SIdtTUUAAoso-.jpg'],2,69,239,['appleevent'],[],https://twitter.com/elecom_pr/status/1437924312913043456,False,,1,https://pbs.twimg.com/media/E_SIdtTUUAAoso-.jpg,,,,,,,[],,,,
1437923270406246401,1437923270406246401,2021-09-14 18:36:37 CDT,2021-09-14,18:36:37,-0500,1140811513696886784,campzzz_game,CAMPZZZ,,iPhone 13 ของ #AppleEvent ปีนี้ตอบโจทย์คนทั่วไปมากครับ รุ่นโปรเอาไว้ใช้กับคนที่ทำงานระดับโปรจริง ๆ และที่ว้าวยิ่งกว่าคือ iPhone 13 Mini ยังมีอยู่ ยังไม่หายไปไหน และเริ่มต้น 128GB ในราคาเท่าเดิม (สีแดงแรง ๆ อยู่ในรุ่นธรรมดา)  การใช้งานรอบด้านขนาดนี้ ผมยังไม่ผิดหวังครับ 😀😀😀😀😀  https://t.co/IeqHS7aFTU,th,[],[],['https://pbs.twimg.com/media/E_SHlgNVgAEnV5D.jpg'],0,402,390,['appleevent'],[],https://twitter.com/campzzz_game/status/1437923270406246401,False,,1,https://pbs.twimg.com/media/E_SHlgNVgAEnV5D.jpg,,,,,,,[],,,,
1437922748278325251,1437922748278325251,2021-09-14 18:34:33 CDT,2021-09-14,18:34:33,-0500,459275259,sunbaepswx_,˚lll 세 훈- 🐣🦁,,"🌈 สรุป iPhone 13 จาก #AppleEvent สำหรับคนที่สนใจ 💖  - ดีไซน์เหมือน iPhone 12 - กล้องหลังแนวทะแยง - ชิป A15 เร็วกว่าเดิม - มี 5 สีใหม่ - ถ่าย Night mode ได้ทุกเลนส์ - ความจุ 128/256/512 gb  - ราคาเริ่มต้น 25,900 / Pro เริ่มต้น 38,900    https://t.co/B0m99i4s7U",th,[],[],[],0,484,324,['appleevent'],[],https://twitter.com/sunbaepswx_/status/1437922748278325251,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1437870056994639878/pu/img/ki5Z4AJCPdmpJG2_.jpg,,,,,,,[],,,,
1437921550947192835,1437921550947192835,2021-09-14 18:29:47 CDT,2021-09-14,18:29:47,-0500,1104904912134197250,marioventura_,Mario Ventura,,algien qe me mantenga y me pueda conprar el iphone 13,es,[],[],[],17,320,1048,[],[],https://twitter.com/MarioVentura_/status/1437921550947192835,False,,0,,,,,,,,[],,,,
1437921082959335431,1437921082959335431,2021-09-14 18:27:56 CDT,2021-09-14,18:27:56,-0500,2578793923,nothinbutlag,Justin,,LMAO y’all still on iPhone 13??? Couldn’t be me 🤣🤣  https://t.co/DpKoPoltIr,en,[],[],['https://pbs.twimg.com/media/E_SFmbEWQAUflNJ.jpg'],28,315,3887,[],[],https://twitter.com/nothinbutlag/status/1437921082959335431,False,,1,https://pbs.twimg.com/media/E_SFmbEWQAUflNJ.jpg,,,,,,,[],,,,
1437919718749396999,1437919718749396999,2021-09-14 18:22:30 CDT,2021-09-14,18:22:30,-0500,1227263874547830789,honest_papi,trey 😌,,“The iPhone 13 won’t be a disappointment”  The iPhone 13:  https://t.co/HhYtshFg49,en,[],[],['https://pbs.twimg.com/media/E_SEXOsWYAQBjUK.jpg'],11,18,308,[],[],https://twitter.com/honest_papi/status/1437919718749396999,False,,1,https://pbs.twimg.com/media/E_SEXOsWYAQBjUK.jpg,,,,,,,[],,,,
1437917828565245952,1437917828565245952,2021-09-14 18:15:00 CDT,2021-09-14,18:15:00,-0500,39453212,gmanews,GMA News,,"LOOK: Meet the iPhone 13!  According to Apple, iPhone 13 is available in five colors, has better display, longer battery life, and a Cinematic mode for automatically changing focus while taking videos.  Courtesy: Apple  https://t.co/UIXeSPJOZQ",en,[],[],"['https://pbs.twimg.com/media/E_SA4CQVQAI0RTy.jpg', 'https://pbs.twimg.com/media/E_SA4CRVcAMrJxa.jpg', 'https://pbs.twimg.com/media/E_SA4CQVgAYL7Hd.jpg', 'https://pbs.twimg.com/media/E_SA4CNVEAIe6e0.jpg']",24,145,832,[],[],https://twitter.com/gmanews/status/1437917828565245952,False,,1,https://pbs.twimg.com/media/E_SA4CQVQAI0RTy.jpg,,,,,,,[],,,,
1437917527695183874,1437917527695183874,2021-09-14 18:13:48 CDT,2021-09-14,18:13:48,-0500,1391910814475427842,crocschanel,BARBIA,,Apple used “Nice to Meet Ya” by Meghan Trainor ft. @NICKIMINAJ in their reveal of the brand new iPhone 13 series. #AppleEvent  https://t.co/xLK8XYzyDK,en,"[{'screen_name': 'nickiminaj', 'name': 'nicki minaj', 'id': '35787166'}]",[],[],14,77,488,['appleevent'],[],https://twitter.com/CROCSCHANEL/status/1437917527695183874,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1437917461123272704/pu/img/rxkLYl6Hn0OS7fX8.jpg,,,,,,,[],,,,
1437917137373315074,1437917137373315074,2021-09-14 18:12:15 CDT,2021-09-14,18:12:15,-0500,1200348425398583296,wpperofficial,wpper,,"สำหรับ iPhone 13 ที่พึ่งเปิดตัวมา มีสองขนาด คือ 5.4 และ 6.1 นิ้ว มีทั้งหมด 5 สี กล้องดีขึ้นในสภาวะแสงน้อย 47% มีโหมดวีดีโอใหม่  แบตอึดขึ้น ชิพ A15 5G จอสว่างเพิ่มขึ้นอีก 28% ราคา เริ่มต้นอยู่ที่ 25,900 สำหรับตัว 128 GB #AppleEvent  https://t.co/cfxnGf1cJr",th,[],[],[],1,562,358,['appleevent'],[],https://twitter.com/wpperofficial/status/1437917137373315074,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1437917043349590018/pu/img/J18jSQe9y0Qm__Hv.jpg,,,,,,,[],,,,
1437915342911672325,1437915342911672325,2021-09-14 18:05:07 CDT,2021-09-14,18:05:07,-0500,442717802,cutiejwoos,kim zeus,,Ya Allah masa sih iphone 13 udah keluar gue masih pake 5s? Beneran dah ini gue ngetiknya sambil berkaca2😭😭😣😣😣😣😣😣😣   https://t.co/9P88mhU7ia,in,[],[],[],28,23,304,[],[],https://twitter.com/cutiejwoos/status/1437915342911672325,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1437899732341256192/pu/img/eyRJaBLk7oQBfU5P.jpg,,,,,,,[],,,,
1437914511265124361,1437914511265124361,2021-09-14 18:01:49 CDT,2021-09-14,18:01:49,-0500,936715634142048256,hamzashk786,Hamza Shahid,,Iphone 13 Yeah i know and people still buy this !  #AppleEvent  https://t.co/GQI3Vf95wM,en,[],[],['https://pbs.twimg.com/media/E_R_oH8XoAYyW9e.jpg'],12,404,1670,['appleevent'],[],https://twitter.com/Hamzashk786/status/1437914511265124361,False,,1,https://pbs.twimg.com/media/E_R_oH8XoAYyW9e.jpg,,,,,,,[],,,,
1437914485541392384,1437914485541392384,2021-09-14 18:01:43 CDT,2021-09-14,18:01:43,-0500,772767087726952448,elecom_pr,エレコム(公式),,iPad miniがLightningコネクタではなくUSB Type-C（USB-C）端子になったのが興味深い。  iPhone 13は引き続きLightningコネクタ。  #AppleEvent,ja,[],[],[],6,137,475,['appleevent'],[],https://twitter.com/elecom_pr/status/1437914485541392384,False,,0,,,,,,,,[],,,,
1437914124852383746,1437914124852383746,2021-09-14 18:00:17 CDT,2021-09-14,18:00:17,-0500,1429957803058376705,humbertvigil,O_o,,mi iphone despues de la presentacion del iphone 13 #AppleEvent  https://t.co/ww8LhGIMVQ,es,[],[],[],2,30,354,['appleevent'],[],https://twitter.com/HumbertVigil/status/1437914124852383746,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1437893585005944833/pu/img/XXE5CAhAlsIk-Ppv.jpg,,,,,,,[],,,,
1437914079377571843,1437914079377571843,2021-09-14 18:00:06 CDT,2021-09-14,18:00:06,-0500,2251816189,yurikohappiness,高橋由里子 | ハピネス株式会社 代表取締役 リラクゼーションセラピスト,,iPhone 13 Pro Max✨ 1TBモデル 19万4800円❗️ ついにiPhoneはTBの時代✨ 我が家のHDと同じ位💦  iPhone以外のApple製品の発表がありましたね🥰 皆様は何を買い替えますか❓全部買い替え❓ 9/15注文開始、9/24発売開始らしいです😄  いいね！を押すと♡がAppleマークになりました👍  #AppleEvent,ja,[],[],[],2,12,226,['appleevent'],[],https://twitter.com/yurikohappiness/status/1437914079377571843,False,https://twitter.com/apple/status/1437852188445851650,0,,,,,,,,[],,,,
1437913219981582337,1437913219981582337,2021-09-14 17:56:41 CDT,2021-09-14,17:56:41,-0500,223510398,tecnonautatv,Tecnonauta,,LLEGÓ EL iPHONE 13!!!!!!!  Ver vídeo →  https://t.co/nWt15EQw0k  https://t.co/pqPwj47Imf,es,[],['https://youtu.be/9ukB0TPxC-Y'],['https://pbs.twimg.com/media/E_R-dAFXIAQ6ffc.jpg'],26,47,524,[],[],https://twitter.com/TecnonautaTV/status/1437913219981582337,False,,1,https://pbs.twimg.com/media/E_R-dAFXIAQ6ffc.jpg,,,,,,,[],,,,
1437913209294360578,1437913209294360578,2021-09-14 17:56:38 CDT,2021-09-14,17:56:38,-0500,14861285,macrumors,MacRumors.com,,"All of the New iPhone 13 Camera Features: Macro, Cinematic Mode, Photographic Styles, Sensor Improvements and More  https://t.co/aTrMeopMPn by @julipuli  https://t.co/Ov8CjH7o24",en,"[{'screen_name': 'julipuli', 'name': 'juli clover', 'id': '7354292'}]",['https://www.macrumors.com/2021/09/14/all-new-iphone-13-camera-features/'],['https://pbs.twimg.com/media/E_R-cb4VkAMRrVE.jpg'],6,29,220,[],[],https://twitter.com/MacRumors/status/1437913209294360578,False,,1,https://pbs.twimg.com/media/E_R-cb4VkAMRrVE.jpg,,,,,,,[],,,,
1437912906163761157,1437912906163761157,2021-09-14 17:55:26 CDT,2021-09-14,17:55:26,-0500,1381642682183864320,bjuwannnii,Yasuke,,"Es vara tener iPhone 13, todo impar el hp",es,[],[],[],2,28,448,[],[],https://twitter.com/BjuwannnII/status/1437912906163761157,False,,0,,,,,,,,[],,,,
1437912633592537088,1437912633592537088,2021-09-14 17:54:21 CDT,2021-09-14,17:54:21,-0500,1516060316,news_line_me,LINE NEWS,,Appleが「iPhone 13」シリーズを発表　価格は8万6800円から「mini」「Pro」「Pro Max」も同時発売 (ねとらぼ)  https://t.co/jOtOSJMrtj,ja,[],['https://news.line.me/articles/oa-rp17287/d2191b8890ab'],[],1,61,182,[],[],https://twitter.com/news_line_me/status/1437912633592537088,False,,0,,,,,,,,[],,,,
1437912274677604353,1437912274677604353,2021-09-14 17:52:56 CDT,2021-09-14,17:52:56,-0500,1202323632162164736,foofinix,lll Priya,,"ราคาไทย:เปิดจอง1ต.ค.ขาย8ต.ค iPhone 13 mini เริ่มต้น 25,900 บาท iPhone 13 เริ่มต้น 29,900 บาท iPhone 13 Pro เริ่มต้น 38,900 บาท iPhone 13 Pro Max เริ่มต้น 42,900  #iPhone13  #AppleEvent  https://t.co/aWhJQWTIGI",th,[],[],['https://pbs.twimg.com/media/E_R9lvjVEAINXW2.jpg'],0,710,471,"['iphone13', 'appleevent']",[],https://twitter.com/foofinix/status/1437912274677604353,False,,1,https://pbs.twimg.com/media/E_R9lvjVEAINXW2.jpg,,,,,,,[],,,,
1437911245160595458,1437911245160595458,2021-09-14 17:48:50 CDT,2021-09-14,17:48:50,-0500,1096705686975774720,frshouttavibes,misfit.,,*iPhone 13 announced* Tech Youtubers: #iphone13series  #AppleEvent  https://t.co/xo5NlK8LFc,en,[],[],[],7,155,862,"['iphone13series', 'appleevent']",[],https://twitter.com/frshouttavibes/status/1437911245160595458,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1437909750981832704/pu/img/Us-MY6tkz0J2oTsd.jpg,,,,,,,[],,,,
1437911191217659906,1437911191217659906,2021-09-14 17:48:37 CDT,2021-09-14,17:48:37,-0500,992433905021177858,leandrosbarrera,Lee 🧈,,Yo bien feliz pq sacaron el iPhone 13 porque así el 7 va a bajar de precio y por fin podré comprarme el 6 😗🤞 #AppleEvent  https://t.co/bOAHn1Sa8o,es,[],[],['https://pbs.twimg.com/media/E_R8m5CWEAIDtOM.jpg'],13,117,1248,['appleevent'],[],https://twitter.com/Leandrosbarrera/status/1437911191217659906,False,,1,https://pbs.twimg.com/media/E_R8m5CWEAIDtOM.jpg,,,,,,,[],,,,
1437910379003318272,1437910379003318272,2021-09-14 17:45:24 CDT,2021-09-14,17:45:24,-0500,239672340,unboxtherapy,Unbox Therapy,,iPhone 13 is HERE…  https://t.co/ftfLWU9jWA  https://t.co/2Vq6JduA1O,en,[],['https://youtu.be/8dhmFQecoM8'],['https://pbs.twimg.com/media/E_R71ilXoAU3tm4.jpg'],98,118,939,[],[],https://twitter.com/UnboxTherapy/status/1437910379003318272,False,,1,https://pbs.twimg.com/media/E_R71ilXoAU3tm4.jpg,,,,,,,[],,,,
1437909745520742407,1437907286027083782,2021-09-14 17:42:53 CDT,2021-09-14,17:42:53,-0500,130974819,gapre_,.:: 𝖌𝖆𝖇𝖔 ::.,,"@slobotzky_ ""No sé si comprarme el iPhone 13 o pagar mi fianza"". -Rix",es,[],[],[],6,37,517,[],[],https://twitter.com/gapre_/status/1437909745520742407,False,,0,,,,,,,,"[{'screen_name': 'slobotzky_', 'name': 'Don Slobo', 'id': '182559076'}]",,,,
1437909052781121540,1437909052781121540,2021-09-14 17:40:07 CDT,2021-09-14,17:40:07,-0500,545022186,wirjil,Wirjil,,"Me waiting for iPhone 13 to drop, so iPhone 12 price decreases, iPhone 11 price decreases, then I can buy iPhone 7  #AppleEvent  https://t.co/NKgm330y2C",en,[],[],['https://pbs.twimg.com/media/E_R6qGbXoAMjNDA.jpg'],0,33,253,['appleevent'],[],https://twitter.com/Wirjil/status/1437909052781121540,False,,1,https://pbs.twimg.com/media/E_R6qGbXoAMjNDA.jpg,,,,,,,[],,,,
1437909005049991179,1437909005049991179,2021-09-14 17:39:56 CDT,2021-09-14,17:39:56,-0500,1330801920295002112,shahbazcyprto,Cyrpto(King),,My iPhone after the iPhone 13 comes out #AppleEvent  https://t.co/X63v1G40Pa,en,[],[],[],5,148,542,['appleevent'],[],https://twitter.com/ShahbazCyprto/status/1437909005049991179,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1437843687850094596/pu/img/HLMKKO2scWaJElEm.jpg,,,,,,,[],,,,
1437909001253974017,1437909001253974017,2021-09-14 17:39:55 CDT,2021-09-14,17:39:55,-0500,1283692072428384261,kurmaichi,くるまイチ,,14年前の初代iPhoneとiPhone 13 Proの違いがヤバ過ぎる件  https://t.co/Uac2MM2hcQ,ja,[],[],['https://pbs.twimg.com/media/E_R6afdUcAM3jNk.jpg'],2,26,185,[],[],https://twitter.com/Kurmaichi/status/1437909001253974017,False,,1,https://pbs.twimg.com/media/E_R6afdUcAM3jNk.jpg,,,,,,,[],,,,
1437908789538312193,1437908789538312193,2021-09-14 17:39:05 CDT,2021-09-14,17:39:05,-0500,155620461,omgitsalia,Ali-A,,I wasn’t considering the iPhone 13…  But then I remembered… 🙃  https://t.co/0KkNuw00oF,en,[],[],[],48,16,556,[],[],https://twitter.com/OMGitsAliA/status/1437908789538312193,False,,1,https://pbs.twimg.com/media/E_R6qAMXIAESiRc.jpg,,,,,,,[],,,,
1437908728527802371,1437908728527802371,2021-09-14 17:38:50 CDT,2021-09-14,17:38:50,-0500,1361883826624950276,nekodancho_,ねこ団長,,おはあいぽん13 新しいiPhoneでたね。Type-Cじゃないとか指紋認証ないとかみんな嘆いてるけど安心して。ぼくがいるよ。  https://t.co/RsEFIv5tJl,ja,[],[],['https://pbs.twimg.com/media/E_R6Xc6VEAEswWb.jpg'],26,87,821,[],[],https://twitter.com/Nekodancho_/status/1437908728527802371,False,,1,https://pbs.twimg.com/media/E_R6Xc6VEAEswWb.jpg,,,,,,,[],,,,
1437907738995175425,1437907738995175425,2021-09-14 17:34:54 CDT,2021-09-14,17:34:54,-0500,764141902572691456,astronomiaum,Astronomiaum 🌎 🚀,,"Que lindo! Não tenho dinheiro para comprar um iPhone 13, mas tenho dinheiro para comprar um colar mini mapa Astronômico, que dentro dele tem uma pedra que projeta a frase ""Eu te amo"" em 100 idiomas diferentes. ""O universo inteiro está na sua mão""😍👇  https://t.co/9idZ3kn8bl",pt,[],[],"['https://pbs.twimg.com/media/E_RyX_kXsAk2a3x.jpg', 'https://pbs.twimg.com/media/E_R4LZ7WEAAK185.jpg', 'https://pbs.twimg.com/media/E_R4P6qXIAENKb5.jpg']",23,77,1206,[],[],https://twitter.com/Astronomiaum/status/1437907738995175425,False,,1,https://pbs.twimg.com/media/E_RyX_kXsAk2a3x.jpg,,,,,,,[],,,,
1437907722146656257,1437907722146656257,2021-09-14 17:34:50 CDT,2021-09-14,17:34:50,-0500,3434147985,lukemiani,Luke Miani,,"HEADS UP: Cinematic mode on iPhone 13/Pro is limited to 1080p 30fps 👎   ProRes can only shoot in 1080p on 13 Pro &amp; Max if you have 128gb, you need 256+ for 4K 👎",en,[],[],[],26,21,252,[],[],https://twitter.com/LukeMiani/status/1437907722146656257,False,,0,,,,,,,,[],,,,
1437907286027083782,1437907286027083782,2021-09-14 17:33:06 CDT,2021-09-14,17:33:06,-0500,182559076,slobotzky_,Don Slobo,,No se si comprarme el iPhone 13 o un Chevy Monza en excelente estado.,es,[],[],[],157,590,8022,[],[],https://twitter.com/slobotzky_/status/1437907286027083782,False,,0,,,,,,,,[],,,,
1437907148881620992,1437907148881620992,2021-09-14 17:32:33 CDT,2021-09-14,17:32:33,-0500,2314872278,hayaponlog,はやぽん,,iPhone 13にマクロ撮影モードがついたから期待という人々へ  「目的なくマクロモード付きスマホを買っても、マクロ撮影は2週間で飽きる」  Xiaomi Mi11を発売直後に買った人より,ja,[],[],[],5,26,224,[],[],https://twitter.com/Hayaponlog/status/1437907148881620992,False,,0,,,,,,,,[],,,,
1437906814784311296,1437906814784311296,2021-09-14 17:31:14 CDT,2021-09-14,17:31:14,-0500,1260987438706483203,gapunyanamamaap,ada deh,,iPhone 13 Pro Max yang 1TB 30jt!?!?!?  https://t.co/DNkFvphWUl,in,[],[],['https://pbs.twimg.com/media/E_R4n11VUAI4Tgl.jpg'],49,75,509,[],[],https://twitter.com/gapunyanamamaap/status/1437906814784311296,False,,1,https://pbs.twimg.com/media/E_R4n11VUAI4Tgl.jpg,,,,,,,[],,,,
