id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1437940021764427776,1437940021764427776,2021-09-14 19:43:11 CDT,2021-09-14,19:43:11,-0500,1385285131120758788,soyalien_x,Yo Soy un Alien👽,,"Sacan el IPhone 13 y quiero comprarlo, pero recuerdo que vivo en cuba y no tengo dinero pa eso #AppleEvent  https://t.co/IJSmyAMcum",es,[],[],['https://pbs.twimg.com/media/E_SW0sFX0AQ-C9I.jpg'],6,7,163,['appleevent'],[],https://twitter.com/SoyAlien_X/status/1437940021764427776,False,,1,https://pbs.twimg.com/media/E_SW0sFX0AQ-C9I.jpg,,,,,,,[],,,,
1437938435679997958,1437938435679997958,2021-09-14 19:36:53 CDT,2021-09-14,19:36:53,-0500,84863746,fainpablo,Pablo Alejandro Fain,,Esta tarde tuvimos #AppleEvent asi que acá les traigo 13 tweets que resumen lo más importante del evento cuyo protagonista fue el iPhone 13.  https://t.co/SsYGTHmNrv,es,[],[],"['https://pbs.twimg.com/media/E_SVYO6XMAY5wUg.jpg', 'https://pbs.twimg.com/media/E_SVYOsXEAEym5A.jpg', 'https://pbs.twimg.com/media/E_SVYO7XEAQbgLg.jpg', 'https://pbs.twimg.com/media/E_SVYO4XIAIG7N7.jpg']",7,25,169,['appleevent'],[],https://twitter.com/FainPablo/status/1437938435679997958,False,,1,https://pbs.twimg.com/media/E_SVYO6XMAY5wUg.jpg,,,,,,,[],,,,
1437936298124365832,1437936298124365832,2021-09-14 19:28:23 CDT,2021-09-14,19:28:23,-0500,134201773,solepatinoa,Soledad Patiño,,Ya salió el iPhone 13 y los más emocionados en comprarlo son los socialistas. Para después bajar twitter y escribir en contra del capitalismo. Nunca cambien 😘.,es,[],[],[],13,26,124,[],[],https://twitter.com/solepatinoa/status/1437936298124365832,False,,0,,,,,,,,[],,,,
1437936213588054017,1437936213588054017,2021-09-14 19:28:03 CDT,2021-09-14,19:28:03,-0500,15913455,fashionsnap,FASHIONSNAP.COM,,アップルが新型モデル「iPhone 13」を発表。カメラは超広角と広角の2つのレンズを斜めに配置。  https://t.co/4RHGh37TId  https://t.co/sOFlm3cfIw,ja,[],['https://www.fashionsnap.com/article/2021-09-15/iphone13/'],"['https://pbs.twimg.com/media/E_STXWWXMAYn1Yg.jpg', 'https://pbs.twimg.com/media/E_STXWlXIAMsyVy.jpg']",0,67,453,[],[],https://twitter.com/fashionsnap/status/1437936213588054017,False,,1,https://pbs.twimg.com/media/E_STXWWXMAYn1Yg.jpg,,,,,,,[],,,,
1437936175445012480,1437936175445012480,2021-09-14 19:27:54 CDT,2021-09-14,19:27:54,-0500,1200348425398583296,wpperofficial,wpper,,เทรตร่วมข้อมูลเปรียบเทียบระหว่าง iPhone 13 VS iPhone 12 ครับ (1) #AppleEvent  https://t.co/YrFzlYjbZH,th,[],[],"['https://pbs.twimg.com/media/E_STU_mVUAIH_Hq.jpg', 'https://pbs.twimg.com/media/E_STU_mVEAAWlvo.jpg']",11,1077,659,['appleevent'],[],https://twitter.com/wpperofficial/status/1437936175445012480,False,,1,https://pbs.twimg.com/media/E_STU_mVUAIH_Hq.jpg,,,,,,,[],,,,
1437935512971464708,1437935512971464708,2021-09-14 19:25:16 CDT,2021-09-14,19:25:16,-0500,88846085,yahoonewstopics,Yahoo!ニュース,,【iPhone13何が進化? 12との比較】  https://t.co/OnJmWKxtUi  Appleが「iPhone 13」シリーズを発表した。2020年に発売した「iPhone 12」シリーズの4機種が正統進化したモデルとなるが、何が変わったのか。機能やスペックをあらためて比較する。,ja,[],['https://news.yahoo.co.jp/pickup/6404492'],[],26,246,580,[],[],https://twitter.com/YahooNewsTopics/status/1437935512971464708,False,,0,,,,,,,,[],,,,
1437935444696702983,1437876419963637766,2021-09-14 19:25:00 CDT,2021-09-14,19:25:00,-0500,9317502,estadao,Estadão,,"@EstadaoLink ANÁLISE: Com poucas novidades diante do antecessor, iPhone 13 deveria se chamar 'iPhone 12S'; veja mudanças  https://t.co/GA1ZsNBPHa",pt,[],['https://bit.ly/2YXxd7v'],[],8,6,130,[],[],https://twitter.com/Estadao/status/1437935444696702983,False,,0,,,,,,,,"[{'screen_name': 'EstadaoLink', 'name': 'Link Estadão', 'id': '18200081'}]",,,,
1437934285554659329,1437934285554659329,2021-09-14 19:20:23 CDT,2021-09-14,19:20:23,-0500,1163904124750110720,joaoff17,Joao_hzk,,Lançamento do iPhone 13 aperte  no coração e veja como ele fica #AppleEvent  https://t.co/jBaHBaa2Uq,pt,[],[],['https://pbs.twimg.com/media/E_SRnLhWYAAgO_n.jpg'],0,2,140,['appleevent'],[],https://twitter.com/JoaoFF17/status/1437934285554659329,False,,1,https://pbs.twimg.com/media/E_SRnLhWYAAgO_n.jpg,,,,,,,[],,,,
1437934186573152258,1437876419963637766,2021-09-14 19:20:00 CDT,2021-09-14,19:20:00,-0500,9317502,estadao,Estadão,,@EstadaoLink Apple apresenta iPhone 13 em evento morno; veja os destaques no @EstadaoLink  https://t.co/tmYj5oZndB #AppleEvent  https://t.co/tWyzuI46mg,pt,"[{'screen_name': 'estadaolink', 'name': 'link estadão', 'id': '18200081'}]",['https://bit.ly/3kaHpBB'],['https://pbs.twimg.com/media/E_SPy6FXoAIqxCB.jpg'],3,6,150,['appleevent'],[],https://twitter.com/Estadao/status/1437934186573152258,False,,1,https://pbs.twimg.com/media/E_SPy6FXoAIqxCB.jpg,,,,,,,"[{'screen_name': 'EstadaoLink', 'name': 'Link Estadão', 'id': '18200081'}]",,,,
1437934149143199744,1437934149143199744,2021-09-14 19:19:51 CDT,2021-09-14,19:19:51,-0500,1405391032070533129,techmenid,TechmenID 💻,,iPhone 13 Series!  https://t.co/EFTmOP6fnf,en,[],[],"['https://pbs.twimg.com/media/E_SRfBrUYAAlB47.jpg', 'https://pbs.twimg.com/media/E_SRfOmVgAA9FIL.jpg']",16,75,158,[],[],https://twitter.com/TechmenID/status/1437934149143199744,False,,1,https://pbs.twimg.com/media/E_SRfBrUYAAlB47.jpg,,,,,,,[],,,,
1437934070269452295,1437934070269452295,2021-09-14 19:19:32 CDT,2021-09-14,19:19:32,-0500,2276575988,lucianojrborges,Luciano Júnior,,vindo falar do iPhone 13 só pra ver o coração virar maçã dando like #AppleEvent  https://t.co/z0EXz0X8aC,pt,[],[],['https://pbs.twimg.com/media/E_SRafuXEAQ9Zjl.jpg'],0,5,436,['appleevent'],[],https://twitter.com/lucianoJRborges/status/1437934070269452295,False,,1,https://pbs.twimg.com/media/E_SRafuXEAQ9Zjl.jpg,,,,,,,[],,,,
1437932505630482434,1437932505630482434,2021-09-14 19:13:19 CDT,2021-09-14,19:13:19,-0500,76756529,eliblumenthal,Eli Blumenthal,,Forget iPhone 13. This could be the biggest surprise of the day.,en,[],[],[],9,54,392,[],[],https://twitter.com/eliblumenthal/status/1437932505630482434,False,https://twitter.com/nintendoamerica/status/1437930124490457088,0,,,,,,,,[],,,,
1437931167106306049,1437931167106306049,2021-09-14 19:08:00 CDT,2021-09-14,19:08:00,-0500,1689516060,vincent13031925,Vincent Yu,,"Well, I am not gonna buy the iPhone 13 Pro Max, will keep using my 12 Pro Max n wait for the 14 😂",en,[],[],[],39,9,251,[],[],https://twitter.com/vincent13031925/status/1437931167106306049,False,,0,,,,,,,,[],,,,
1437930666109411331,1437930666109411331,2021-09-14 19:06:00 CDT,2021-09-14,19:06:00,-0500,303351546,bryanalbarino,Bryan Albariño,,"Oficialmente salió hoy la presentación del iPhone 13 en el #AppleEvent para sus principales fanáticos: la inmensa manga de socialistas y comunistas, fans y adoradores de teléfonos fabricados por oligarcas explotando proletarios 📲  https://t.co/mE8oKNbDxN",es,[],[],['https://pbs.twimg.com/media/E_SOUJOXMAAXerc.jpg'],4,54,237,['appleevent'],[],https://twitter.com/BryanAlbarino/status/1437930666109411331,False,,1,https://pbs.twimg.com/media/E_SOUJOXMAAXerc.jpg,,,,,,,[],,,,
1437930630025732098,1437930630025732098,2021-09-14 19:05:52 CDT,2021-09-14,19:05:52,-0500,814160172,blackcommanick,Nick Black,,"Interesting. At least for Verizon, using the Apple iPhone Upgrade Program - the iPhone 13 series will NOT ship with a physical SIM and will have an eSIM. @MacRumors @9to5mac @markgurman  https://t.co/TxGbHaKEM8",en,"[{'screen_name': 'macrumors', 'name': 'macrumors.com', 'id': '14861285'}, {'screen_name': '9to5mac', 'name': '9to5mac.com', 'id': '15944436'}, {'screen_name': 'markgurman', 'name': 'mark gurman', 'id': '15958614'}]",[],['https://pbs.twimg.com/media/E_SOSO9WUAkN75n.jpg'],11,20,149,[],[],https://twitter.com/BlackCommaNick/status/1437930630025732098,False,,1,https://pbs.twimg.com/media/E_SOSO9WUAkN75n.jpg,,,,,,,[],,,,
1437930137148919808,1437930137148919808,2021-09-14 19:03:54 CDT,2021-09-14,19:03:54,-0500,1345907990185074689,peruviandepre,Geitsby,,Mi mamá dice que no quiere comprarme el iPhone 13 por qué está muy caro Automáticamente yo: #AppleEvent  https://t.co/WoI1klrupu,es,[],[],['https://pbs.twimg.com/media/E_SN1tuWUAINpfv.jpg'],0,7,219,['appleevent'],[],https://twitter.com/peruviandepre/status/1437930137148919808,False,,1,https://pbs.twimg.com/media/E_SN1tuWUAINpfv.jpg,,,,,,,[],,,,
1437929408216514561,1437929408216514561,2021-09-14 19:01:01 CDT,2021-09-14,19:01:01,-0500,472122299,philippinestar,The Philippine Star,,"Apple finally unveiled during a virtual event on Wednesday its latest offering: the iPhone 13, 13 mini, 13 Pro and 13 Pro Max.  https://t.co/6aFsdcKm7E",en,[],[],"['https://pbs.twimg.com/media/E_SNDr5VkAE8liC.jpg', 'https://pbs.twimg.com/media/E_SNFjSVkAI8L6h.jpg']",4,26,207,[],[],https://twitter.com/PhilippineStar/status/1437929408216514561,False,,1,https://pbs.twimg.com/media/E_SNDr5VkAE8liC.jpg,,,,,,,[],,,,
1437929158470815745,1437929158470815745,2021-09-14 19:00:01 CDT,2021-09-14,19:00:01,-0500,97081119,fernandoholiday,Fernando Holiday,,"Hoje a Apple anunciou no novo Iphone 13. Estão reclamando do preço: R$ 15 MIL.  Agora, já pensou pagar isso em uma linha de telefone fixo?  Isso acontecia antes da Telebrás ser privatizada.  Privatizações são necessárias, não só para economia, mas também para vida do cidadão.",pt,[],[],[],35,17,266,[],[],https://twitter.com/FernandoHoliday/status/1437929158470815745,False,,0,,,,,,,,[],,,,
1437928509830098946,1437928509830098946,2021-09-14 18:57:26 CDT,2021-09-14,18:57:26,-0500,1427812696670367750,iphone796994083,iPhone 7 Plus,,Good #AppleEvent! There is New: iPhone 13 Series Apple Watch Series 7 iPad Mini 6th Gen iPad 9th Gen I Like it But The Apple Watch not redesigned ;( but not problem  https://t.co/EZxhYBOzcU,en,[],[],"['https://pbs.twimg.com/media/E_SMWJgUYAI-6da.jpg', 'https://pbs.twimg.com/media/E_SMWJgUUAEQtIC.jpg', 'https://pbs.twimg.com/media/E_SMWJhUYAIlif0.jpg', 'https://pbs.twimg.com/media/E_SMWJfVcAE-4ki.jpg']",8,199,516,['appleevent'],[],https://twitter.com/iPhone796994083/status/1437928509830098946,False,,1,https://pbs.twimg.com/media/E_SMWJgUYAI-6da.jpg,,,,,,,[],,,,
1437927998959804417,1437927998959804417,2021-09-14 18:55:25 CDT,2021-09-14,18:55:25,-0500,1328689321185062917,rthur_013,La Abuela García®™,,Más de 40 mil pesos vale el iPhone 13 de un Tb  * Coppel y Elektra...  https://t.co/TBogUB00fr,es,[],[],['https://pbs.twimg.com/tweet_video_thumb/E_SL4_EWEAcxjY9.jpg'],11,22,200,[],[],https://twitter.com/rthur_013/status/1437927998959804417,False,,1,https://pbs.twimg.com/tweet_video_thumb/E_SL4_EWEAcxjY9.jpg,,,,,,,[],,,,
1437927935185276928,1437927935185276928,2021-09-14 18:55:09 CDT,2021-09-14,18:55:09,-0500,17306975,livedoornews,ライブドアニュース,,【目玉機能】iPhone 13「シネマティックモード」は動画撮影で映画風のボケを実現  https://t.co/XWj4U25WsI  Appleは映画撮影の技法を学習。基本的にはAIが自動で被写体にピントを合わせ続けるという。また、被写体が後ろを向くと、その方向に自動でピントを合わせる。  https://t.co/rKAczwnuvs,ja,[],['https://news.livedoor.com/article/detail/20868581/'],"['https://pbs.twimg.com/media/E_SLlmRVkAAo2iJ.jpg', 'https://pbs.twimg.com/media/E_SLqa2VkAcnz6d.jpg', 'https://pbs.twimg.com/media/E_SLrFLVQAEHPsv.jpg', 'https://pbs.twimg.com/media/E_SLuaXVQAM6BX5.jpg']",25,469,1740,[],[],https://twitter.com/livedoornews/status/1437927935185276928,False,,1,https://pbs.twimg.com/media/E_SLlmRVkAAo2iJ.jpg,,,,,,,[],,,,
1437926973116801026,1437926973116801026,2021-09-14 18:51:20 CDT,2021-09-14,18:51:20,-0500,459275259,sunbaepswx_,˚lll 세 훈- 🐣🦁,,แหมแต่แบบ iPhone 13 ชอบโหมดใหม่มากเลยอะ อิโหมด Cinematic หรือโหมดถ่ายภาพยนตร์อะ ที่เป็น HDR แบบ Dolby Vision คือมันปรับจุดโฟกัสให้อัตโนมัติเลย  ในคลิปคือถ่ายด้วยโหมดนี้หมดเลย โหหหห  #AppleEvent   https://t.co/cSwe5aU37u,th,[],[],[],0,401,317,['appleevent'],[],https://twitter.com/sunbaepswx_/status/1437926973116801026,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1437844990143631360/pu/img/PWovvZ6YPX4YDhib.jpg,,,,,,,[],,,,
1437925473393070080,1437925473393070080,2021-09-14 18:45:22 CDT,2021-09-14,18:45:22,-0500,3004551331,tanganbelang_tb,Bang TB - Dosis Kumplit AstraZeneca,,"Yang paling menarik dari iPhone 13 adalah: harga iPhone XR, 11, 12 turun jadi berapa",in,[],[],[],17,66,278,[],[],https://twitter.com/tanganbelang_tb/status/1437925473393070080,False,,0,,,,,,,,[],,,,
1437925154181505027,1437925154181505027,2021-09-14 18:44:06 CDT,2021-09-14,18:44:06,-0500,1221560384542400513,fetishxxxsel,jo,,"So apple using ""look at her now"" to present the new iphone 13 her power is insane! #AppleEvent  https://t.co/439S5WK7CP",en,[],[],[],8,79,375,['appleevent'],[],https://twitter.com/fetishxxxsel/status/1437925154181505027,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1437923815951147014/pu/img/ROgIF0gZlEE4Ho9g.jpg,,,,,,,[],,,,
1437924531490918402,1437924531490918402,2021-09-14 18:41:38 CDT,2021-09-14,18:41:38,-0500,1550795581,iupdate,Sam Kohl,,How tf I already break my iPhone 13 😭😭😭  https://t.co/seFL0i2tpE,en,[],[],['https://pbs.twimg.com/media/E_SIu5OWYAYioob.jpg'],32,40,725,[],[],https://twitter.com/iupdate/status/1437924531490918402,False,,1,https://pbs.twimg.com/media/E_SIu5OWYAYioob.jpg,,,,,,,[],,,,
1437924312913043456,1437924312913043456,2021-09-14 18:40:46 CDT,2021-09-14,18:40:46,-0500,772767087726952448,elecom_pr,エレコム(公式),,iPhone 12シリーズ同様、iPhone 13シリーズにもACアダプタが同梱されていません。 お持ちでない方は、USB Type-C（USB-C）の充電器が別途必要です。  ※高速充電ができる「USB Power Delivery(USB PD)」 20W以上の仕様のものがおすすめです。  #AppleEvent  ↓こういう端子  https://t.co/bSOzpP72Dg,ja,[],[],['https://pbs.twimg.com/media/E_SIdtTUUAAoso-.jpg'],2,75,273,['appleevent'],[],https://twitter.com/elecom_pr/status/1437924312913043456,False,,1,https://pbs.twimg.com/media/E_SIdtTUUAAoso-.jpg,,,,,,,[],,,,
1437923961547878402,1437923961547878402,2021-09-14 18:39:22 CDT,2021-09-14,18:39:22,-0500,41284441,chu_onlinenews,I am Chu,,"#AppleEvent ยืนยันวันวางขายในไทย 8 ต.ค.(จอง 1 ต.ค.) สั่งทาง Online Store และค่ายมือถือ    - #iPhone13 ทุกรุ่น ความจุเริ่มต้น 128 GB  - iPhone 13 mini เริ่มต้น 25,900 บ. - iPhone 13 เริ่มต้น 29,900 บ. - iPhone 13 Pro เริ่ม 38,900 บ. - iPhone 13 Pro Max เริ่ม 42,900 บ.  CR. MacThai  https://t.co/p3mwmZ7lhG",th,[],[],"['https://pbs.twimg.com/media/E_SIOBcVgAgFUDC.jpg', 'https://pbs.twimg.com/media/E_SIOBdVIAAbM7X.jpg']",0,374,298,"['appleevent', 'iphone13']",[],https://twitter.com/Chu_OnlineNews/status/1437923961547878402,False,,1,https://pbs.twimg.com/media/E_SIOBcVgAgFUDC.jpg,,,,,,,[],,,,
1437923911992332291,1437923911992332291,2021-09-14 18:39:10 CDT,2021-09-14,18:39:10,-0500,1288622687066169345,sweeternass,érick,,.@Apple used “Look At Her Now” by @selenagomez in their video for the reveal of the brand new iPhone 13. #AppleEvent  https://t.co/2OgY3x3nDT,en,"[{'screen_name': 'apple', 'name': 'apple', 'id': '380749300'}, {'screen_name': 'selenagomez', 'name': 'selena gomez', 'id': '23375688'}]",[],[],6,33,187,['appleevent'],[],https://twitter.com/sweeternass/status/1437923911992332291,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1437923815951147014/pu/img/ROgIF0gZlEE4Ho9g.jpg,,,,,,,[],,,,
1437923270406246401,1437923270406246401,2021-09-14 18:36:37 CDT,2021-09-14,18:36:37,-0500,1140811513696886784,campzzz_game,CAMPZZZ,,iPhone 13 ของ #AppleEvent ปีนี้ตอบโจทย์คนทั่วไปมากครับ รุ่นโปรเอาไว้ใช้กับคนที่ทำงานระดับโปรจริง ๆ และที่ว้าวยิ่งกว่าคือ iPhone 13 Mini ยังมีอยู่ ยังไม่หายไปไหน และเริ่มต้น 128GB ในราคาเท่าเดิม (สีแดงแรง ๆ อยู่ในรุ่นธรรมดา)  การใช้งานรอบด้านขนาดนี้ ผมยังไม่ผิดหวังครับ 😀😀😀😀😀  https://t.co/IeqHS7aFTU,th,[],[],['https://pbs.twimg.com/media/E_SHlgNVgAEnV5D.jpg'],0,605,576,['appleevent'],[],https://twitter.com/campzzz_game/status/1437923270406246401,False,,1,https://pbs.twimg.com/media/E_SHlgNVgAEnV5D.jpg,,,,,,,[],,,,
1437922748278325251,1437922748278325251,2021-09-14 18:34:33 CDT,2021-09-14,18:34:33,-0500,459275259,sunbaepswx_,˚lll 세 훈- 🐣🦁,,"🌈 สรุป iPhone 13 จาก #AppleEvent สำหรับคนที่สนใจ 💖  - ดีไซน์เหมือน iPhone 12 - กล้องหลังแนวทะแยง - ชิป A15 เร็วกว่าเดิม - มี 5 สีใหม่ - ถ่าย Night mode ได้ทุกเลนส์ - ความจุ 128/256/512 gb  - ราคาเริ่มต้น 25,900 / Pro เริ่มต้น 38,900    https://t.co/B0m99i4s7U",th,[],[],[],0,651,425,['appleevent'],[],https://twitter.com/sunbaepswx_/status/1437922748278325251,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1437870056994639878/pu/img/ki5Z4AJCPdmpJG2_.jpg,,,,,,,[],,,,
1437921868221018115,1437921868221018115,2021-09-14 18:31:03 CDT,2021-09-14,18:31:03,-0500,2994398670,oreteki_douga,オレ的ゲーム速報JIN@FX・株投資部,,え、iPhone 13指紋認証無いの！？,ja,[],[],[],9,3,150,[],[],https://twitter.com/oreteki_douga/status/1437921868221018115,False,,0,,,,,,,,[],,,,
1437921571327209472,1437921571327209472,2021-09-14 18:29:52 CDT,2021-09-14,18:29:52,-0500,41808461,poooo_chu,「會長，這個世界怎麼了？」,,看到一個評論好好笑：去年我就已經看過 iPhone 13 了，只是那時是被叫做 iPhone 12   #AppleEvent  https://t.co/6VAynuVyU8,zh,[],[],['https://pbs.twimg.com/media/E_SGCaFVEAA6gzC.jpg'],0,21,252,['appleevent'],[],https://twitter.com/poooo_chu/status/1437921571327209472,False,,1,https://pbs.twimg.com/media/E_SGCaFVEAA6gzC.jpg,,,,,,,[],,,,
1437921550947192835,1437921550947192835,2021-09-14 18:29:47 CDT,2021-09-14,18:29:47,-0500,1104904912134197250,marioventura_,Mario Ventura,,algien qe me mantenga y me pueda conprar el iphone 13,es,[],[],[],18,366,1201,[],[],https://twitter.com/MarioVentura_/status/1437921550947192835,False,,0,,,,,,,,[],,,,
1437921138152288256,1437921138152288256,2021-09-14 18:28:09 CDT,2021-09-14,18:28:09,-0500,1036672208771457025,frajer_artur,Arti,,Me trying to spot the difference between iPhone 12 Pro Max and iPhone 13 pro max  #AppleEvent  https://t.co/G6tiprtnfX,en,[],[],['https://pbs.twimg.com/media/E_SFpqgXIAoXNah.png'],0,51,182,['appleevent'],[],https://twitter.com/frajer_artur/status/1437921138152288256,False,,1,https://pbs.twimg.com/media/E_SFpqgXIAoXNah.png,,,,,,,[],,,,
1437921082959335431,1437921082959335431,2021-09-14 18:27:56 CDT,2021-09-14,18:27:56,-0500,2578793923,nothinbutlag,Justin,,LMAO y’all still on iPhone 13??? Couldn’t be me 🤣🤣  https://t.co/DpKoPoltIr,en,[],[],['https://pbs.twimg.com/media/E_SFmbEWQAUflNJ.jpg'],34,358,4490,[],[],https://twitter.com/nothinbutlag/status/1437921082959335431,False,,1,https://pbs.twimg.com/media/E_SFmbEWQAUflNJ.jpg,,,,,,,[],,,,
1437920041320726534,1437920041320726534,2021-09-14 18:23:47 CDT,2021-09-14,18:23:47,-0500,853473120660983809,uonuonde,wonder,,"cm o preço da versão mais barata do iPhone 13 dá pra comprar: 2 PS5 2 Xbox Series X 1 Celta 55 pistas Hot Wheels ataque do tubarão 123 bonecos Luccas Neto 589 livros do Felipe Neto 1,329 meses de sub do Cellbit  e 525 superlivros de adesivos da Peppa Pig, isso dá 530.250 adesivos",pt,[],[],[],12,29,215,[],[],https://twitter.com/uonuonde/status/1437920041320726534,False,https://twitter.com/imaginago/status/1437846466958172162,0,,,,,,,,[],,,,
1437918338869612545,1437918338869612545,2021-09-14 18:17:01 CDT,2021-09-14,18:17:01,-0500,2097571,cnni,CNN International,,"Meet the new iPhone 13.  Apple introduced four new iPhones at its annual event, touting environmental-friendly design features and its new video ""cinematic mode."" Prices begin at $699.  https://t.co/dlIruegxjq  https://t.co/Gw2Z1XpiNP",en,[],['https://cnn.it/397cznb'],[],8,44,139,[],[],https://twitter.com/cnni/status/1437918338869612545,False,,1,https://pbs.twimg.com/amplify_video_thumb/1437896535765835787/img/q51cDib0-7Tnp7mt.jpg,,,,,,,[],,,,
