id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1437454286200483841,1437454286200483841,2021-09-13 11:33:03 CDT,2021-09-13,11:33:03,-0500,2482087381,cornergas,Corner Gas,,Starting Monday off right with a little high level CEO business...  #CornerGasAnimated #finalseason #CTVComedy #mondaymotivation  https://t.co/MGylYlkg8C,en,[],[],['https://pbs.twimg.com/media/E_LdDc_WYAQGmFI.jpg'],1,1,8,"['cornergasanimated', 'finalseason', 'ctvcomedy', 'mondaymotivation']",[],https://twitter.com/CornerGas/status/1437454286200483841,False,,1,https://pbs.twimg.com/media/E_LdDc_WYAQGmFI.jpg,,,,,,,[],,,,
1437454166373421058,1437454166373421058,2021-09-13 11:32:34 CDT,2021-09-13,11:32:34,-0500,1526997608,lauretwenceslas,lauret wenceslas,,Victoire importante face au @staderochelais ce samedi. 🙌🏼✅  Quelle ambiance pour notre retour à la @parisladefense_arena! 🏟👏🏼  📸 : @authenticrugby   #RacingFamily #R92 #MondayMotivation  https://t.co/9kbaVbpMZG,fr,"[{'screen_name': 'staderochelais', 'name': 'stade rochelais', 'id': '203017287'}, {'screen_name': 'authenticrugby', 'name': 'authentic rugby', 'id': '1266779675604455427'}]",[],"['https://pbs.twimg.com/media/E_Lc8ILXsAQRoFE.jpg', 'https://pbs.twimg.com/media/E_Lc8IKWEAIoYzV.jpg']",0,1,5,"['racingfamily', 'r92', 'mondaymotivation']",[],https://twitter.com/lauretwenceslas/status/1437454166373421058,False,,1,https://pbs.twimg.com/media/E_Lc8ILXsAQRoFE.jpg,,,,,,,[],,,,
1437453392020869121,1437453392020869121,2021-09-13 11:29:29 CDT,2021-09-13,11:29:29,-0500,39549418,seymourduncan,Seymour Duncan,,Good morning everyone! Time to rise and grind. Drop a link to your favorite song that gets you ready to start your week! #MondayMotivation,en,[],[],[],4,0,6,['mondaymotivation'],[],https://twitter.com/SeymourDuncan/status/1437453392020869121,False,,0,,,,,,,,[],,,,
1437452445718827015,1437452445718827015,2021-09-13 11:25:44 CDT,2021-09-13,11:25:44,-0500,130956351,movingimagenyc,Museum of the Moving Image,,"“I believe that we form our own lives, that we create our own reality, and that everything works out for the best.”  Some #MondayMotivation from Jim Henson ❤️  https://t.co/k1Xj7Wmit5",en,[],[],['https://pbs.twimg.com/media/E_Laq7MWYAMG834.jpg'],0,3,15,['mondaymotivation'],[],https://twitter.com/MovingImageNYC/status/1437452445718827015,False,,1,https://pbs.twimg.com/media/E_Laq7MWYAMG834.jpg,,,,,,,[],,,,
1437451449449922561,1437451449449922561,2021-09-13 11:21:46 CDT,2021-09-13,11:21:46,-0500,984045179190566913,kittuadwani2,💖Deepti_Adwani💖,,#MondayMotivation  शराब पीना अर्थात Cancer जैसे लाइलाज रोगों को आमंत्रण देना है। अब फैसला आपको करना है कि अपने ही पैसे से बीमारी मोल लेनी है या पूर्ण परमात्मा की भक्ति करके सुखमय जीवन व्यतीत करना है। अवश्य देखिये साधना टीवी 7:30 pm व Satlok Ashram Youtube Channel पर Visit करें।,hi,[],[],[],1,6,8,['mondaymotivation'],[],https://twitter.com/Kittuadwani2/status/1437451449449922561,False,,0,,,,,,,,[],,,,
1437451002991550466,1437451002991550466,2021-09-13 11:20:00 CDT,2021-09-13,11:20:00,-0500,18359336,karijoys,Kari Joys MS,,Be fearless in the pursuit of what sets your soul on fire.   #JoyTrain #SuccessTRAIN #Joy #Success #MentalHealth #Mindfulness #GoldenHearts #IAM #kjoys1 #Quote #MondayMorning #MondayThoughts #MondayMotivation #MondayMood #makeyourownlane #spdc RT@1228erin  https://t.co/ZA0bB6KBhF,en,"[{'screen_name': '1228erin', 'name': 'erin', 'id': '874689614'}]",[],['https://pbs.twimg.com/tweet_video_thumb/D2i4aKBWwAA6tCL.jpg'],1,2,6,"['joytrain', 'successtrain', 'joy', 'success', 'mentalhealth', 'mindfulness', 'goldenhearts', 'iam', 'kjoys1', 'quote', 'mondaymorning', 'mondaythoughts', 'mondaymotivation', 'mondaymood', 'makeyourownlane', 'spdc']",[],https://twitter.com/KariJoys/status/1437451002991550466,False,,1,https://pbs.twimg.com/tweet_video_thumb/D2i4aKBWwAA6tCL.jpg,,,,,,,[],,,,
1437450995110400002,1437450995110400002,2021-09-13 11:19:58 CDT,2021-09-13,11:19:58,-0500,91966685,joy997fm,Joy 99.7 FM,,"Footprints with @kofihayford233: Make sure you schedule and plan your day, we have started another week. #DriveOnJoy #MondayMotivation  https://t.co/tKlydc7RyA",en,"[{'screen_name': 'kofihayford233', 'name': 'kofi hayford', 'id': '151042062'}]",[],[],1,1,10,"['driveonjoy', 'mondaymotivation']",[],https://twitter.com/Joy997FM/status/1437450995110400002,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1437450836687343623/pu/img/nswZawBypqUAZDk0.jpg,,,,,,,[],,,,
1437450592411164683,1437450592411164683,2021-09-13 11:18:22 CDT,2021-09-13,11:18:22,-0500,475245527,wweisawesome123,Ben Canham,,Hey everyone!  I visited @BelvoirCastle today.   Had a great day out! Loved exploring this castle and it's grounds. The rose garden was beautiful. The history is amazing but the family's personal touches make it have more of a homely feeling not just a museum.  #MondayMotivation  https://t.co/sKK1KkE9t6,en,"[{'screen_name': 'belvoircastle', 'name': 'belvoir castle', 'id': '875359830'}]",[],"['https://pbs.twimg.com/media/E_LZoetWYAo6D4b.jpg', 'https://pbs.twimg.com/media/E_LZoetXEAcHl_x.jpg']",6,13,79,['mondaymotivation'],[],https://twitter.com/wweisawesome123/status/1437450592411164683,False,,1,https://pbs.twimg.com/media/E_LZoetWYAo6D4b.jpg,,,,,,,[],,,,
1437450553278169095,1437450553278169095,2021-09-13 11:18:13 CDT,2021-09-13,11:18:13,-0500,438776203,forestservicenw,Forest Service NW,,"Though the days might be getting a bit shorter as we inch toward #Fall, there are still grand adventures to be had in your Northwest forests. This time of year can be a perfect time to find your new favorite trail!   #MondayMotivation  https://t.co/C5NP6yDSKz",en,[],[],"['https://pbs.twimg.com/media/E_LZmc2VEAIlBvl.jpg', 'https://pbs.twimg.com/media/E_LZm9iVcAElGiR.jpg', 'https://pbs.twimg.com/media/E_LZnnTVQAkodRi.jpg', 'https://pbs.twimg.com/media/E_LZn26VIAILaPV.jpg']",2,9,53,"['fall', 'mondaymotivation']",[],https://twitter.com/ForestServiceNW/status/1437450553278169095,False,,1,https://pbs.twimg.com/media/E_LZmc2VEAIlBvl.jpg,,,,,,,[],,,,
1437450499461103624,1437450499461103624,2021-09-13 11:18:00 CDT,2021-09-13,11:18:00,-0500,26734771,msbarbarak,Barbara Kavovit,,Love what you do ❤ #MondayMotivation  https://t.co/GUvTi2xypN,en,[],[],['https://pbs.twimg.com/media/E_CmwOvWQAI-G9U.jpg'],1,1,9,['mondaymotivation'],[],https://twitter.com/msbarbarak/status/1437450499461103624,False,,1,https://pbs.twimg.com/media/E_CmwOvWQAI-G9U.jpg,,,,,,,[],,,,
1437449992784908292,1437449992784908292,2021-09-13 11:15:59 CDT,2021-09-13,11:15:59,-0500,17997793,tcusoccer,TCU Soccer,,Get your #MondayMotivation from Messiah Bright! 👏👏👏  #GoFrogs | @messiah_bright  https://t.co/KIsJGAMqK3,en,"[{'screen_name': 'messiah_bright', 'name': 'messiah bright', 'id': '2758567468'}]",[],[],1,4,23,"['mondaymotivation', 'gofrogs']",[],https://twitter.com/TCUSoccer/status/1437449992784908292,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1437449215777521665/pu/img/pZTUjNme1HbLpsMg.jpg,,,,,,,[],,,,
1437449823683284996,1437449823683284996,2021-09-13 11:15:19 CDT,2021-09-13,11:15:19,-0500,200583835,tim_fargo,Tim Fargo,,It's hard to beat a person who never gives up. - Babe Ruth #quote #mondaymotivation  https://t.co/kHPmK28JCH,en,[],[],['https://pbs.twimg.com/media/E_LY_0pXsAMwr-M.jpg'],0,3,8,"['quote', 'mondaymotivation']",[],https://twitter.com/tim_fargo/status/1437449823683284996,False,,1,https://pbs.twimg.com/media/E_LY_0pXsAMwr-M.jpg,,,,,,,[],,,,
1437449757505593348,1437449757505593348,2021-09-13 11:15:03 CDT,2021-09-13,11:15:03,-0500,24959108,samhsagov,SAMHSA,,"Life can be stressful 😬  If you are struggling to cope, or the symptoms of your stress or anxiety won’t go away, it could affect your health.   Learn more at  https://t.co/1z7g98FBR4 #shareNIMH #MondayMotivation  https://t.co/u6n8A1CDzC",en,[],['https://go.usa.gov/xfQKq'],['https://pbs.twimg.com/media/E_LY7zZXIAURv23.jpg'],0,10,12,"['sharenimh', 'mondaymotivation']",[],https://twitter.com/samhsagov/status/1437449757505593348,False,,1,https://pbs.twimg.com/media/E_LY7zZXIAURv23.jpg,,,,,,,[],,,,
1437449699838111747,1437449699838111747,2021-09-13 11:14:49 CDT,2021-09-13,11:14:49,-0500,19397120,rotimi,Rotimi,,#MondayMotivation! Share one thing that you want to improve on this week and lets hold each other accountable.,en,[],[],[],3,2,30,['mondaymotivation'],[],https://twitter.com/Rotimi/status/1437449699838111747,False,,0,,,,,,,,[],,,,
1437449601255084033,1437449601255084033,2021-09-13 11:14:26 CDT,2021-09-13,11:14:26,-0500,3595680016,msrmerry,Ms Rebecca Merry,,Last coffee before some serious #MercerActive🏋️‍♀️💪🔥  Thank you to our fabulous #OperationalLeader @Lauz22KP; she’s totally keeping me committed to this #MondayWorkout!🙌   #LetsDoThis #MondayMotivation #MondayMagic #FitnessMotivation #MondayVibes #TeamWorkout #Team #TeamMercer🔥  https://t.co/bjNJ33Qx6Z,en,"[{'screen_name': 'lauz22kp', 'name': 'laura preece', 'id': '276897392'}]",[],['https://pbs.twimg.com/media/E_LYyqjWEAMcnS_.jpg'],0,0,5,"['merceractive', 'operationalleader', 'mondayworkout', 'letsdothis', 'mondaymotivation', 'mondaymagic', 'fitnessmotivation', 'mondayvibes', 'teamworkout', 'team', 'teammercer']",[],https://twitter.com/MsRMerry/status/1437449601255084033,False,,1,https://pbs.twimg.com/media/E_LYyqjWEAMcnS_.jpg,,,,,,,[],,,,
1437449512159641601,1437449512159641601,2021-09-13 11:14:04 CDT,2021-09-13,11:14:04,-0500,1141445364928503808,morde110,👠Deb💉😷,,Believe in yourself and you can do unbelievable things. Happy New Week!#MondayMotivation  https://t.co/lRG4g1fO78,en,[],[],['https://pbs.twimg.com/media/E_LYtsMVgAEt3wT.jpg'],1,2,5,['mondaymotivation'],[],https://twitter.com/MORDE110/status/1437449512159641601,False,,1,https://pbs.twimg.com/media/E_LYtsMVgAEt3wT.jpg,,,,,,,[],,,,
1437449317552312323,1437449317552312323,2021-09-13 11:13:18 CDT,2021-09-13,11:13:18,-0500,14432451,geetanjalic,Geetanjali Chitnis 🍻,,"On Mondays, we take pictures of cocktails #behindthescenes #MondayMotivation  https://t.co/fxMHyVF62G",en,[],[],['https://pbs.twimg.com/media/E_LYhbKVEAQL_H_.jpg'],0,0,5,"['behindthescenes', 'mondaymotivation']",[],https://twitter.com/geetanjalic/status/1437449317552312323,False,,1,https://pbs.twimg.com/media/E_LYhbKVEAQL_H_.jpg,,,,,,,[],,,,
1437449174644105222,1437449174644105222,2021-09-13 11:12:44 CDT,2021-09-13,11:12:44,-0500,23519852,camfed,CAMFED - Campaign for Female Education,,"'My hope is to help young people to fulfil their goals, to lead my business &amp; help my family.'  With peer-support from the CAMFED Association, we know that Sophia will achieve these dreams and more ✨👏🏿   https://t.co/41p7dotZxK #MondayMotivation  https://t.co/ufSIR1b6DL",en,[],['https://camfed.org/why-girls-education/stories/sophia/'],['https://pbs.twimg.com/media/E_LYXdWXEAI5u-w.jpg'],0,2,5,['mondaymotivation'],[],https://twitter.com/Camfed/status/1437449174644105222,False,,1,https://pbs.twimg.com/media/E_LYXdWXEAI5u-w.jpg,,,,,,,[],,,,
1437449001960448004,1437449001960448004,2021-09-13 11:12:03 CDT,2021-09-13,11:12:03,-0500,19422491,grantstern,Grant Stern is fully vaccinated,,Melania Trump's reaction to the MAGA Insurrection is just as horrid as you might've imagined.  Too busy photographing a rug while the Capitol was under assault.   #MondayMotivation  https://t.co/tmr1UjdnU8,en,[],[],['https://pbs.twimg.com/media/E_LX5LPWEAQACzt.jpg'],11,37,98,['mondaymotivation'],[],https://twitter.com/grantstern/status/1437449001960448004,False,,1,https://pbs.twimg.com/media/E_LX5LPWEAQACzt.jpg,,,,,,,[],,,,
1437448860264288258,1437448860264288258,2021-09-13 11:11:29 CDT,2021-09-13,11:11:29,-0500,1404295308666933249,fearfullytoxic,Jonathan Crane (Scarecrow),,"// Another #MondayMotivation  Well, I've done Mondaymotivation and MCM now.  The only real one I haven't done is Munday.  Perhaps...  Nope.  https://t.co/ECSFmvqqZ8",en,[],[],['https://pbs.twimg.com/media/E_LYB6WXsAcNRiN.jpg'],0,0,5,['mondaymotivation'],[],https://twitter.com/Fearfullytoxic/status/1437448860264288258,False,,1,https://pbs.twimg.com/media/E_LYB6WXsAcNRiN.jpg,,,,,,,[],,,,
1437448712008224770,1437448712008224770,2021-09-13 11:10:54 CDT,2021-09-13,11:10:54,-0500,915119467,captsiya,CAPTSIYA,,#RunningWithTumiSole #FetchYourBody2021 #MondayMotivation #Legends Holla🤟  https://t.co/RnUDDKEo6I,es,[],[],['https://pbs.twimg.com/media/E_LX-xKWEAUuN6A.jpg'],7,1,13,"['runningwithtumisole', 'fetchyourbody2021', 'mondaymotivation', 'legends']",[],https://twitter.com/CaptSiya/status/1437448712008224770,False,,1,https://pbs.twimg.com/media/E_LX-xKWEAUuN6A.jpg,,,,,,,[],,,,
1437447236603027465,1437447236603027465,2021-09-13 11:05:02 CDT,2021-09-13,11:05:02,-0500,26853548,nasauniverse,NASA Universe,,"☀️ When our Sun runs out of fuel in its core for fusion (in about 4 billion years), it will collapse into a white dwarf star. However, it will still shine as it cools down slowly over several billion years. #MondayMotivation  https://t.co/3Qrv0gVtZQ",en,[],[],['https://pbs.twimg.com/media/E_LWpH_XoAE47bo.jpg'],5,61,209,['mondaymotivation'],[],https://twitter.com/NASAUniverse/status/1437447236603027465,False,,1,https://pbs.twimg.com/media/E_LWpH_XoAE47bo.jpg,,,,,,,[],,,,
1437446630102294538,1437446630102294538,2021-09-13 11:02:37 CDT,2021-09-13,11:02:37,-0500,1416955355045711873,kma777,Tay🐝,,#MondayMotivation  https://t.co/yUS0P5WeXK,und,[],[],['https://pbs.twimg.com/media/E_LWFr4VgAIsUMP.jpg'],1,3,5,['mondaymotivation'],[],https://twitter.com/KMA777/status/1437446630102294538,False,,1,https://pbs.twimg.com/media/E_LWFr4VgAIsUMP.jpg,,,,,,,[],,,,
1437446587681234947,1437446587681234947,2021-09-13 11:02:27 CDT,2021-09-13,11:02:27,-0500,229105361,afresearchlab,Air Force Research Lab - AFRL,,And that understanding will change how we interact with the world in a more intelligent and meaningful way.  #MondayMotivation  https://t.co/aLeaG9I4nz,en,[],[],['https://pbs.twimg.com/media/E_LWDdWXoAMphwL.png'],0,3,5,['mondaymotivation'],[],https://twitter.com/AFResearchLab/status/1437446587681234947,False,,1,https://pbs.twimg.com/media/E_LWDdWXoAMphwL.png,,,,,,,[],,,,
1437446321019949061,1437446321019949061,2021-09-13 11:01:24 CDT,2021-09-13,11:01:24,-0500,465823070,barrowraiders,Barrow Raiders,,The only #MondayMotivation you need...  Barrow Raiders will be in the 𝐂𝐡𝐚𝐦𝐩𝐢𝐨𝐧𝐬𝐡𝐢𝐩 in 2022! 🏆  https://t.co/TQ3ktGHEbH,en,[],[],['https://pbs.twimg.com/media/E_LVzbtXoAE5ykH.jpg'],0,1,17,['mondaymotivation'],[],https://twitter.com/BarrowRaiders/status/1437446321019949061,False,,1,https://pbs.twimg.com/media/E_LVzbtXoAE5ykH.jpg,,,,,,,[],,,,
1437446289587851271,1437446289587851271,2021-09-13 11:01:16 CDT,2021-09-13,11:01:16,-0500,3329320379,elgatoes,Elgato ES - LATAM,,En unos minutos @Rulasss47 ha configurado su nuevo Stream Deck. ¿Qué otras ventajas creéis que le ha sacado? 👀 ¿Qué funciones le habéis dado vosotros?  #MondayMotivation #ElgatoPartner #GoDUX  https://t.co/x28RM7PbgW,es,"[{'screen_name': 'rulasss47', 'name': 'rulas 47', 'id': '1013756080663547904'}]",[],[],0,2,14,"['mondaymotivation', 'elgatopartner', 'godux']",[],https://twitter.com/elgatoES/status/1437446289587851271,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1437446225947762692/pu/img/qx_kHQrAtHRLsY59.jpg,,,,,,,[],,,,
1437446248299208709,1437446248299208709,2021-09-13 11:01:06 CDT,2021-09-13,11:01:06,-0500,959410032071905280,fscbiolinks,FSC BioLinks,,"Recently, experts have confirmed that a Maidstone Bee (Andrena polita) was present in Kent - this is big news, as the species was considered extinct in Britain, with the last known sighting back in 1934 😮🐝  News article link:  https://t.co/dJ3Na1kDKO   #MondayMotivation  https://t.co/0jhxdEJPOf",en,[],['http://ow.ly/VeAy50G8P2P'],['https://pbs.twimg.com/media/E_LVvuIXIAwZwkd.jpg'],0,1,5,['mondaymotivation'],[],https://twitter.com/FSCBioLinks/status/1437446248299208709,False,,1,https://pbs.twimg.com/media/E_LVvuIXIAwZwkd.jpg,,,,,,,[],,,,
1437446168523395078,1437446168523395078,2021-09-13 11:00:47 CDT,2021-09-13,11:00:47,-0500,1388046574878531585,palhaljyoti,Jyoti Palhal,,"In the beginning, there was only one God. His name is God Kabir. The actual name of that God is ‘Kavirdev’.  Vedas address Him as ‘Kavirdev’and Quran as ‘Kabiran’.  Reference :- Kabir Sagar #MondayMotivation  #MustListen_Satsang",en,[],[],[],0,5,5,"['mondaymotivation', 'mustlisten_satsang']",[],https://twitter.com/PalhalJyoti/status/1437446168523395078,False,,0,,,,,,,,[],,,,
1437446031596269568,1437446031596269568,2021-09-13 11:00:15 CDT,2021-09-13,11:00:15,-0500,1121550483020058624,gudetamatweets,Gudetama,,have a gude day 💛 #mondaymotivation  https://t.co/ewFPFYPAh3,en,[],[],['https://pbs.twimg.com/media/E_LVjE4WQAITNOP.png'],0,35,120,['mondaymotivation'],[],https://twitter.com/gudetamatweets/status/1437446031596269568,False,,1,https://pbs.twimg.com/media/E_LVjE4WQAITNOP.png,,,,,,,[],,,,
1437950761753849860,1437950761753849860,2021-09-14 20:25:52 CDT,2021-09-14,20:25:52,-0500,1379234209177481216,shit_cuba,Shit_Cuba_posting,,los comunistas deben estar muy contentos con el iPhone 13,es,[],[],[],2,3,9,[],[],https://twitter.com/Shit_cuba/status/1437950761753849860,False,,0,,,,,,,,[],,,,
1437950572682887169,1437950572682887169,2021-09-14 20:25:07 CDT,2021-09-14,20:25:07,-0500,17542901,nikkibenz,NIKKI BENZ,,Pre-ordered my iPhone 13 with 1 terabyte capacity because I need room for all the dog pics I take.,en,[],[],[],1,1,14,[],[],https://twitter.com/nikkibenz/status/1437950572682887169,False,,0,,,,,,,,[],,,,
1437950304943689729,1437950304943689729,2021-09-14 20:24:03 CDT,2021-09-14,20:24:03,-0500,1453264549,kasihirisleona,leona,,why is the iPhone 13 pro not PINK!!!!!!,en,[],[],[],0,0,9,[],[],https://twitter.com/kasihirisleona/status/1437950304943689729,False,,0,,,,,,,,[],,,,
1437950269741047812,1437950269741047812,2021-09-14 20:23:54 CDT,2021-09-14,20:23:54,-0500,1106018144043323393,paufrancolopez,paulina franco lopez 💎,,iPhone 13 ya eres mío 😏,es,[],[],[],0,0,34,[],[],https://twitter.com/paufrancolopez/status/1437950269741047812,False,,0,,,,,,,,[],,,,
1437950160693202946,1437950160693202946,2021-09-14 20:23:28 CDT,2021-09-14,20:23:28,-0500,1301325557959766017,starcat_vtuber,星野ニア［PLUTO］🤍ゲーム業界Vtuber,,おはプル〜☀️  iPhone 13とかOculus Quest Proとか新ガジェットの情報もりだくさんでワクワクしますね〜！🤩✨  けれど今持っている古い方もまだまだ現役・・・買い換えるか悩みどころですが、こうやって悩むのも楽しいですね🌟  それではお仕事行ってきま〜す！🏃‍♀️💨✨  #おはようVtuber,ja,[],[],[],0,0,5,['おはようvtuber'],[],https://twitter.com/starcat_vtuber/status/1437950160693202946,False,,0,,,,,,,,[],,,,
1437950155748220928,1437950155748220928,2021-09-14 20:23:27 CDT,2021-09-14,20:23:27,-0500,827675329,lucasape,ape ao vivo todo dia em twitch.tv/lucasape,,Não assistiu o #AppleEvent? Não tem problema porque a gente fez um resumo com TUDO sobre o evento e sobre o iPhone 13!  link 👇👇👇👇👇👇  https://t.co/3Vgi08bhui,pt,[],[],['https://pbs.twimg.com/media/E_SgCpUXEAcIvHV.jpg'],1,3,17,['appleevent'],[],https://twitter.com/lucasape/status/1437950155748220928,False,,1,https://pbs.twimg.com/media/E_SgCpUXEAcIvHV.jpg,,,,,,,[],,,,
1437950046037848067,1437950046037848067,2021-09-14 20:23:01 CDT,2021-09-14,20:23:01,-0500,1335945129551605762,richtheyoutuber,RICH™,,Like &amp; Retweet all my latest and previous post!  Make sure to follow @RichTheYouTuber to enter iPhone 13 Pro Max Giveaway 🔥,en,"[{'screen_name': 'richtheyoutuber', 'name': 'rich™', 'id': '1335945129551605762'}]",[],[],0,14,15,[],[],https://twitter.com/RichTheYouTuber/status/1437950046037848067,False,https://twitter.com/RichTheYouTuber/status/1437794367243182083,0,,,,,,,,[],,,,
1437950025162690560,1437950025162690560,2021-09-14 20:22:56 CDT,2021-09-14,20:22:56,-0500,1377460460660867074,guille_gos,Buscando a Memo,,¡Quiero el iPhone 13 YA!  * 🏃🏃🏃abre su OnlyFans *,es,[],[],[],2,0,5,[],[],https://twitter.com/guille_gos/status/1437950025162690560,False,,0,,,,,,,,[],,,,
